distribution,param_target_mean,param_mu_ln,param_sigma_ln,opp_mean_empirical,opp_std_empirical,best_speed_pct,best_research_pct,best_scale_pct,implied_hit_rate,best_pnl
"LogNormal(E≈22.1,σ_ln=0.18)",22.112676056338028,3.07938847418737,0.1830985915492958,21.95131215890836,3.8853199167350545,28.7,17.463643223431838,53.83635677656817,0.864,361426.87518273154
"LogNormal(E≈22.1,σ_ln=0.20)",22.112676056338028,3.075726254389711,0.20211267605633804,21.993091028498064,4.664324020939571,29.1,17.382236446012445,53.51776355398756,0.8464,350053.62390274747
"LogNormal(E≈22.1,σ_ln=0.21)",22.112676056338028,3.073083921519249,0.2147887323943662,22.1291670281435,4.743787185748421,29.0,17.402595007761686,53.59740499223831,0.8384,347012.989735236
"LogNormal(E≈22.1,σ_ln=0.23)",22.112676056338028,3.0688191427055216,0.23380281690140847,22.11172494347802,5.235701428739197,29.4,17.321133176669385,53.278866823330624,0.8320000000000001,341044.2844666258
"LogNormal(E≈22.1,σ_ln=0.25)",22.112676056338028,3.065775103824347,0.24647887323943662,22.14772890186077,5.525543033896913,29.7,17.259988358023936,53.040011641976065,0.8264,336226.4593973191
"LogNormal(E≈22.1,σ_ln=0.27)",22.112676056338028,3.060907765994551,0.2654929577464789,22.048170191415345,5.847125207139932,30.6,17.07630235098652,52.323697649013475,0.8368,334462.44076241535
"LogNormal(E≈22.1,σ_ln=0.28)",22.112676056338028,3.0574620211026646,0.27816901408450706,21.976082546785168,6.6240580982210915,29.8,17.23959747990228,52.96040252009773,0.8112,328407.93596934347
"LogNormal(E≈22.1,σ_ln=0.30)",22.112676056338028,3.0519921242568007,0.2971830985915493,22.16842005310187,6.956037137587323,31.2,16.95363309296943,51.84636690703057,0.8144,319885.29546979675
"LogNormal(E≈22.1,σ_ln=0.31)",22.112676056338028,3.0481446733542024,0.30985915492957744,22.09880340650815,6.784700710560202,31.4,16.912705274116323,51.68729472588368,0.8264,323888.1679084078
"LogNormal(E≈22.1,σ_ln=0.32)",22.112676056338028,3.044136540047319,0.32253521126760565,22.35811562464116,7.30172902296417,31.7,16.851277617363426,51.448722382636575,0.8160000000000001,317041.38320551487
"LogNormal(E≈22.1,σ_ln=0.34)",22.112676056338028,3.037823060578959,0.3415492957746479,22.237782149049437,8.032405919411564,31.1,16.974089843147585,51.92591015685242,0.792,310405.57291680365
"LogNormal(E≈22.1,σ_ln=0.35)",22.112676056338028,3.0334132212613634,0.3542253521126761,21.632568159068498,7.7483254366692185,30.5,17.096730664643744,52.403269335356256,0.8072,321571.8329775057
"LogNormal(E≈22.1,σ_ln=0.37)",22.112676056338028,3.026497182776936,0.3732394366197183,22.244893424801543,8.686368881808152,31.5,16.892234187839744,51.60776581216025,0.7944,308715.18961570837
"LogNormal(E≈22.1,σ_ln=0.39)",22.112676056338028,3.021685637448628,0.38591549295774646,21.877971500357713,8.639350199892052,31.3,16.93317157288777,51.76682842711223,0.7928,309380.61151452345
"LogNormal(E≈22.1,σ_ln=0.40)",22.112676056338028,3.014167039948132,0.40492957746478875,22.13628807271197,9.04535400899391,29.4,17.321133176669385,53.278866823330624,0.7576,306075.9013364371
"LogNormal(E≈22.1,σ_ln=0.42)",22.112676056338028,3.008953788609112,0.4176056338028169,22.415657353897462,9.513573295818963,31.5,16.892234187839744,51.60776581216025,0.784,304019.0189560868
"LogNormal(E≈22.1,σ_ln=0.44)",22.112676056338028,3.0008326320925476,0.4366197183098592,22.1718303279682,9.736264902705917,32.1,16.769306635211723,51.13069336478828,0.7896,302407.39342785865
"LogNormal(E≈22.1,σ_ln=0.45)",22.112676056338028,2.9952176747428156,0.44929577464788734,21.970114335218003,10.487303125750765,31.7,16.851277617363426,51.448722382636575,0.7824,301927.91448528774
"LogNormal(E≈22.1,σ_ln=0.46)",22.112676056338028,2.9894420349887985,0.4619718309859155,21.95644728135383,11.021591133376715,29.5,17.30075619808186,53.19924380191814,0.7472,300528.82350160077
"LogNormal(E≈22.1,σ_ln=0.48)",22.112676056338028,2.980477295849739,0.48098591549295777,22.05043008933855,10.51013188795309,30.1,17.17839691269233,52.72160308730766,0.748,296951.060926253
"LogNormal(E≈22.1,σ_ln=0.49)",22.112676056338028,2.9742999500850096,0.4936619718309859,22.144304328826074,10.951118510650494,32.5,16.68725805183303,50.81274194816697,0.7856000000000001,297881.40358953486
"LogNormal(E≈23.1,σ_ln=0.06)",23.12676056338028,3.139403426262072,0.056338028169014086,23.189599038480353,1.2896749310790392,25.9,18.03147644011433,56.06852355988567,0.8896000000000001,395764.54410019476
"LogNormal(E≈23.1,σ_ln=0.07)",23.12676056338028,3.1386089410408857,0.06901408450704226,23.099531558526024,1.5961817821446778,26.5,17.910090169303906,55.58990983069609,0.8832,387826.8476563677
"LogNormal(E≈23.1,σ_ln=0.09)",23.12676056338028,3.137115933701072,0.08802816901408451,23.14937274842417,2.0753078494480257,27.9,17.62623844420328,54.47376155579672,0.8888,379535.0498550809
"LogNormal(E≈23.1,σ_ln=0.10)",23.12676056338028,3.1359197424691736,0.10070422535211268,23.15193234700705,2.478463712239542,28.3,17.544977051355538,54.15502294864446,0.8824000000000001,373313.0691160024
"LogNormal(E≈23.1,σ_ln=0.12)",23.12676056338028,3.1338241761132917,0.11971830985915494,23.21449579941942,2.8635586806213476,28.4,17.524650405145916,54.07534959485408,0.8672,365253.1248516734
"LogNormal(E≈23.1,σ_ln=0.13)",23.12676056338028,3.1322262788706814,0.1323943661971831,23.144233870259065,3.085872393796908,28.7,17.463643223431838,53.83635677656817,0.8704000000000001,364474.4816655666
"LogNormal(E≈23.1,σ_ln=0.15)",23.12676056338028,3.129528153498731,0.15140845070422537,23.23400197313947,3.565288606001198,29.7,17.259988358023936,53.040011641976065,0.868,355668.64321983664
"LogNormal(E≈23.1,σ_ln=0.16)",23.12676056338028,3.1275285502454087,0.16408450704225352,23.27754360259725,3.8802800336235075,30.3,17.137573172908947,52.56242682709106,0.8648,349606.2846006211
"LogNormal(E≈23.1,σ_ln=0.18)",23.12676056338028,3.125368264587801,0.17676056338028168,23.214796482413572,4.019379574949119,29.6,17.280374594637447,53.11962540536255,0.8496,347817.98161777307
"LogNormal(E≈23.1,σ_ln=0.20)",23.12676056338028,3.1218265565933554,0.19577464788732396,23.01314271409129,4.449338251401674,31.0,16.994541832179557,52.00545816782045,0.8624,343197.54488790856
"LogNormal(E≈23.1,σ_ln=0.21)",23.12676056338028,3.1192645649250355,0.2084507042253521,22.943780648692826,5.0280130023197,31.8,16.830792115386274,51.36920788461373,0.864,337876.82578211365
"LogNormal(E≈23.1,σ_ln=0.23)",23.12676056338028,3.1151202979145216,0.2274647887323944,22.95321279503101,5.1549444499593005,30.5,17.096730664643744,52.403269335356256,0.844,338511.6786831204
"LogNormal(E≈23.1,σ_ln=0.24)",23.12676056338028,3.11215660023549,0.24014084507042255,23.54608335198066,5.8898396276619875,31.6,16.87175830521343,51.528241694786566,0.8192,319197.1134249277
"LogNormal(E≈23.1,σ_ln=0.26)",23.12676056338028,3.1074097742089077,0.2591549295774648,23.157526607633372,6.0351184229597274,31.9,16.81030179034886,51.28969820965114,0.8376,325293.17519102804
"LogNormal(E≈23.1,σ_ln=0.27)",23.12676056338028,3.104044370519164,0.271830985915493,23.025001739533252,6.581773100688494,32.9,16.60513128489011,50.494868715109895,0.8448,321153.9792888659
"LogNormal(E≈23.1,σ_ln=0.29)",23.12676056338028,3.0986949854765133,0.2908450704225352,22.524349535324568,6.8014122269351045,32.5,16.68725805183303,50.81274194816697,0.8376,320908.17673955497
"LogNormal(E≈23.1,σ_ln=0.30)",23.12676056338028,3.094927875776057,0.30352112676056336,23.36277471315983,7.421939712252165,30.4,17.117154269098396,52.48284573090161,0.7768,308260.5386007544
"LogNormal(E≈23.1,σ_ln=0.32)",23.12676056338028,3.0910000836713163,0.31619718309859157,23.331629948473974,8.049190982154526,33.0,16.58458730798093,50.415412692019075,0.8072,303932.63983635907
"LogNormal(E≈23.1,σ_ln=0.34)",23.12676056338028,3.08480711600617,0.3352112676056338,23.00945969466039,8.001156082225105,30.7,17.05586931954025,52.24413068045975,0.7872,310982.9469098705
"LogNormal(E≈23.1,σ_ln=0.35)",23.12676056338028,3.080477617890717,0.34788732394366195,22.934605650877945,8.482406133384982,32.8,16.625670338476702,50.574329661523294,0.812,307450.2833466542
"LogNormal(E≈23.1,σ_ln=0.37)",23.12676056338028,3.073682091209503,0.36690140845070424,23.219282910774535,8.786154004365649,32.3,16.72829207988873,50.97170792011127,0.8032,307075.5899801236
"LogNormal(E≈23.1,σ_ln=0.38)",23.12676056338028,3.0689508870833375,0.3795774647887324,23.165132917331853,9.282108946924295,32.9,16.60513128489011,50.494868715109895,0.7952,299362.74186849693
"LogNormal(E≈23.1,σ_ln=0.40)",23.12676056338028,3.061552801386055,0.39859154929577467,23.17853298906289,9.96572535254861,30.2,17.157987384605978,52.64201261539402,0.7536,298885.6756673576
"LogNormal(E≈23.1,σ_ln=0.41)",23.12676056338028,3.0564198912491776,0.4112676056338028,22.89056315499163,9.978207333896018,30.9,17.01498906879386,52.08501093120615,0.7656000000000001,299734.4632803059
