speed_pct,research_pct,scale_pct,research_value,scale_value,gross_research_times_scale,pnl_mult_0.1,pnl_mult_0.2,pnl_mult_0.3,pnl_mult_0.4,pnl_mult_0.5,pnl_mult_0.6,pnl_mult_0.7,pnl_mult_0.8,pnl_mult_0.9
21.8,18.856846006687686,59.34315399331231,129511.19364075025,4.154020779531862,537992.1895656514,3799.218956565135,57598.43791313027,111397.6568696954,165196.87582626054,218996.09478282568,272795.3137393908,326594.53269595595,380393.7516525211,434192.9706090862
21.9,18.836798067465658,59.26320193253435,129467.4186817791,4.148424135277405,537085.7643915572,3708.576439155724,57417.15287831145,111125.72931746716,164834.3057566229,218542.8821957786,272251.45863493433,325960.03507409,379668.6115132458,433377.18795240147
22.0,18.816746065029015,59.18325393497099,129423.59057398723,4.142827775447969,536179.6458281203,3617.9645828120338,57235.92916562407,110853.8937484361,164471.85833124814,218089.82291406015,271707.7874968722,325325.75207968417,378943.71666249627,432561.68124530825
22.1,18.796689992791013,59.10331000720898,129379.70918635087,4.137231700504629,535273.8342478408,3527.383424784086,57054.76684956817,110582.15027435223,164109.53369913634,217636.9171239204,271164.30054870446,324691.6839734885,378219.0673982727,431746.45082305674
22.2,18.776629844145695,59.023370155854295,129335.77438735834,4.1316359109098,534368.3300241376,3436.8330024137686,56873.66600482754,110310.49900724128,163747.33200965507,217184.1650120688,270620.99801448255,324057.8310168963,377494.66401931015,430931.4970217239
22.3,18.75656561246782,58.94343438753218,129291.78604500747,4.1260404071272525,533463.1335313523,3346.3133531352287,56692.62670627046,110038.94005940566,163385.25341254091,216731.56676567614,270077.8801188113,323424.1934719466,376770.50682508183,430116.8201782171
22.4,18.736497291112784,58.86350270888722,129247.74402680341,4.120445189622106,532558.2451447514,3255.8245144751418,56511.64902895028,109767.47354342541,163023.29805790057,216279.1225723757,269534.9470868508,322790.77160132595,376046.59611580113,429302.42063027626
22.5,18.716424873416514,58.783575126583486,129203.64819975589,4.1148502588608435,531653.6652405309,3165.36652405309,56330.73304810618,109496.09957215926,162661.46609621236,215826.83262026543,268992.1991443185,322157.56566837156,375322.9321924247,428488.29871647776
22.6,18.696348352695416,58.703651647304575,129159.49843037693,4.10925561531132,530749.3941958201,3074.939419582013,56149.87883916403,109224.81825874603,162299.75767832805,215374.69709791004,268449.63651749206,321524.575937074,374599.5153566561,427674.45477623807
22.7,18.676267722246273,58.62373227775372,129115.29458467824,4.10366125944276,529845.4323886837,2984.5432388683694,55969.08647773674,108953.6297166051,161938.17295547348,214922.71619434183,267907.2594332102,320891.80267207854,373876.34591094695,426860.8891498153
22.8,18.656182975346177,58.54381702465382,129071.03652816874,4.098067191725767,528941.7801981263,2894.178019812636,55788.35603962527,108682.5340594379,161576.71207925054,214470.89009906317,267365.0681188758,320259.2461386884,373153.4241585011,426047.6021783137
22.9,18.63609410525243,58.463905894747576,129026.72412585212,4.09247341263233,528038.4380040963,2803.8438004096315,55607.68760081926,108411.53140122889,161215.37520163853,214019.21900204814,266823.0628024578,319626.90660286736,372430.75040327705,425234.59420368663
23.0,18.61600110520247,58.38399889479753,128982.35724222413,4.086879922635827,527135.4061874875,2713.5406187487533,55427.08123749751,108140.62185624626,160854.162474995,213567.70309374377,266281.2437124925,318994.7843312413,371708.32494999,424421.8655687388
23.1,18.595903968413783,58.30409603158622,128937.93574127014,4.081286722211035,526232.6851301455,2623.2685130145546,55246.53702602911,107869.80553904365,160493.07405205822,213116.34256507276,265739.6110780873,318362.87959110184,370986.14810411644,423609.416617131
23.2,18.575802688083815,58.224197311916186,128893.4594864625,4.075693811834133,525330.2752148687,2533.0275214868743,55066.05504297375,107599.08256446061,160132.1100859475,212665.13760743436,265198.1651289212,317731.1926504081,370264.220171895,422797.24769338185
23.3,18.555697257389898,58.14430274261011,128848.92834075804,4.070101191982708,524428.1768254138,2442.817682541383,54885.635365082766,107328.45304762415,159771.27073016553,212214.08841270691,264656.9060952483,317099.7237777897,369542.54146033106,421985.35914287245
23.4,18.535587669489153,58.06441233051084,128804.34216659535,4.064508863135759,523526.3903464978,2352.6390346497865,54705.27806929957,107057.91710394935,159410.55613859915,211763.1951732489,264115.8342078987,316468.47324254847,368821.1122771983,421173.75131184806
23.5,18.51547391751841,57.984526082481594,128759.70082589224,4.058916825773712,522624.9161638033,2262.4916163803355,54524.98323276067,106787.474849141,159049.96646552134,211312.45808190166,263574.949698282,315837.4413146623,368099.9329310427,420362.42454742297
23.6,18.495355994594117,57.90464400540588,128715.00418004303,4.0533250803784115,521723.7546639805,2172.375466398051,54344.7509327961,106517.12639919415,158689.5018655922,210861.87733199025,263034.2527983883,315206.6282647863,367379.0037311844,419551.3791975825
23.7,18.47523389381225,57.82476610618775,128670.252089916,4.047733627433143,520822.9062346526,2082.290623465262,54164.581246930524,106246.87187039579,158329.16249386105,210411.4531173263,262493.7437407916,314576.03436425683,366658.3249877221,418740.61561118736
23.8,18.45510760824824,57.74489239175176,128625.44441585056,4.042142467422623,519922.3712644177,1992.2371264417743,53984.47425288355,105976.71137932531,157968.9485057671,209961.18563220886,261953.42275865062,313945.6598850924,365937.8970115342,417930.1341379759
23.9,18.434977130956867,57.665022869043135,128580.58101765464,4.036551600833019,519022.15014285356,1902.215014285357,53804.430028570714,105706.64504285605,157608.86005714143,209511.07507142678,261413.2900857121,313315.50509999745,365217.72011428286,417119.9351285682
24.0,18.414842454972185,57.58515754502781,128535.66175460209,4.030961028151947,518122.24326052173,1812.224326052179,53624.44865210436,105436.67297815651,157248.89730420872,209061.12163026087,260873.34595631302,312685.5702823652,364497.79460841743,416310.01893446955
24.1,18.39470357330742,57.505296426692574,128490.68648542972,4.025370749868481,517222.6510089701,1722.2651008970133,53444.53020179403,105166.79530269103,156889.06040358805,208611.32550448505,260333.59060538205,312055.85570627905,363778.1208071761,415500.3859080731
24.2,18.374560478954894,57.42543952104511,128445.65506833476,4.019780766473158,516323.3737807375,1632.337378073753,53264.674756147506,104897.01213422124,156529.349512295,208161.68689036876,259794.02426844247,311426.36164651625,363058.69902459,414691.0364026638
24.3,18.354413164885923,57.34558683511408,128400.56736097198,4.014191078457985,515424.4119693573,1542.4411969357316,53084.88239387146,104627.32359080718,156169.76478774293,207712.20598467864,259254.64718161436,310797.0883785501,362339.52957548585,413881.97077242157
24.4,18.33426162405073,57.265738375949276,128355.42322045095,4.0086016863164495,514525.76596936124,1452.5765969361237,52905.15319387225,104357.72979080837,155810.3063877445,207262.88298468062,258715.45958161674,310168.03617855284,361620.612775489,413073.18937242514
24.5,18.31410584937836,57.185894150621635,128310.2225033333,4.0030125905435145,513627.436176283,1362.7436176283009,52725.4872352566,104088.23085288488,155450.9744705132,206813.7180881415,258176.46170576976,309539.20532339806,360901.9489410264,412264.6925586547
24.6,18.293945833776586,57.10605416622341,128264.96506562977,3.9974237916356383,512729.4229866625,1272.942298666254,52545.88459733251,103818.82689599873,155091.76919466502,206364.71149333124,257637.65379199747,308910.5960906637,360183.53838933003,411456.48068799626
24.7,18.273781570131803,57.026218429868194,128219.6507627975,3.9918352900907736,511831.7267980494,1183.1726798049422,52366.345359609884,103549.5180394148,154732.69071921977,205915.8633990247,257099.0360788296,308282.2087586346,359465.38143843954,410648.5541182445
24.8,18.253613051308953,56.94638694869106,128174.2794497371,3.9862470864083743,510934.3480090073,1093.43480090073,52186.86960180146,103280.30440270217,154373.73920360292,205467.17400450364,256560.60880540434,307654.0436063051,358747.47840720584,409840.9132081066
24.9,18.233440270151423,56.86655972984858,128128.85098078987,3.980659181089401,510037.28701911686,1003.728701911692,52007.457403823384,103011.18610573505,154014.91480764677,205018.64350955843,256022.3722114701,307026.1009133818,358029.82961529354,409033.55831720517
25.0,18.21326321948096,56.786736780519036,128083.3652097348,3.9750715746363325,509140.54422898096,914.0544228981016,51828.1088457962,102742.16326869428,153656.2176915924,204570.27211449048,255484.32653738855,306398.38096028665,357312.4353831848,408226.48980608286
25.1,18.19308189209756,56.706918107902446,128037.82198978576,3.9694842675531716,508244.1200402281,824.4120040228154,51648.82400804563,102473.23601206843,153297.64801609126,204122.06002011406,254946.47202413686,305770.88402815966,356595.2960321825,407419.7080362053
25.2,18.172896280779387,56.627103719220614,127992.22117358846,3.963897260345443,507348.0148555153,734.8014855515357,51469.60297110307,102204.40445665459,152939.20594220614,203674.00742775766,254408.80891330919,305143.6103988607,355878.4118844123,406613.2133699638
25.3,18.152706378282673,56.54729362171733,127946.56261321761,3.9583105535202128,506452.22907853394,645.2229078534001,51290.4458157068,101935.66872356017,152580.8916314136,203226.11453926697,253871.33744712034,304516.5603549737,355161.7832628272,405807.0061706806
25.4,18.13251217734162,56.46748782265838,127900.846160174,3.9527241475860864,505556.76311401295,555.6763114013011,51111.3526228026,101667.02893420387,152222.7052456052,202778.38155700648,253334.05786840775,303889.73417980905,354445.4104912104,405001.08680261165
25.5,18.112313670668314,56.387686329331686,127855.07166538137,3.9471380430532177,504661.6173677223,466.1617367722356,50932.32347354447,101398.48521031669,151864.64694708894,202330.80868386116,252796.97042063338,303263.1321574056,353729.2938941779,404195.4556309501
25.6,18.09211085095261,56.30788914904739,127809.23897918341,3.941552240433317,503766.7922464776,376.6792246477635,50753.35844929553,101130.03767394327,151506.71689859105,201883.3961232388,252260.07534788654,302636.7545725343,353013.4337971821,403390.11302182986
25.7,18.07190371086205,56.22809628913795,127763.3479513409,3.9359667402396563,502872.2881581442,287.228815814422,50574.457631628844,100861.68644744327,151148.9152632577,201436.1440790721,251723.37289488653,302010.60171070095,352297.8305265154,402585.0593423298
25.8,18.051692243041753,56.148307756958246,127717.39843102853,3.9303815429870768,501978.1055116412,197.8105511641188,50395.62110232824,100593.43165349236,150791.24220465648,200989.0527558206,251186.8633069847,301384.6738581488,351582.48440931295,401780.2949604771
25.9,18.03147644011433,56.06852355988567,127671.39026683188,3.9247966491919972,501084.2447169455,108.42447169455409,50216.84894338911,100325.27341508365,150433.69788677822,200542.12235847276,250650.5468301673,300758.97130186186,350867.39577355643,400975.82024525094
26.0,18.011256294679768,55.98874370532023,127625.32330674432,3.9192120593724162,500190.7061850958,19.070618509584165,50038.14123701917,100057.21185552873,150076.28247403834,200095.3530925479,250114.42371105746,300133.49432956707,350152.5649480767,400171.6355665863
26.1,17.991031799315348,55.90896820068465,127579.197398164,3.9136277740479257,499297.4903281975,-70.25096718024724,49859.498065639506,99789.24709845925,149718.996131279,199648.74516409874,249578.4941969185,299508.2432297382,349437.992262558,399367.7412953777
26.2,17.970802946575525,55.829197053424465,127533.01238789051,3.9080437937397123,498404.5975594254,-159.5402440574544,49680.91951188509,99521.37926782761,149361.83902377018,199202.2987797127,249042.75853565522,298883.21829159773,348723.67804754036,398564.1378034829
26.3,17.950569728991848,55.74943027100815,127486.76812212201,3.9024601189705708,497512.0282930298,-248.79717069701292,49502.405658605974,99253.60848790893,149004.81131721195,198756.0141465149,248507.21697581786,298258.41980512085,348009.6226344239,397760.8254637268
26.4,17.93033213907284,55.669667860927156,127440.4644464518,3.8968767502649007,496619.78294433875,-338.02170556611964,49323.95658886776,98985.93488330161,148647.91317773552,198309.89147216937,247971.86976660322,297633.8480610371,347295.82635547104,396957.8046499049
26.5,17.910090169303906,55.58990983069609,127394.10120586545,3.8912936881487257,495727.86192976416,-427.21380702358147,49145.57238595284,98718.35857892924,148291.14477190567,197863.93096488208,247436.71715785848,297009.5033508349,346582.28954381135,396155.07573678775
26.6,17.889843812147227,55.510156187852765,127347.67824473715,3.8857109331496935,494836.2656668045,-516.3734333195462,48967.25313336091,98450.87970004135,147934.50626672182,197418.13283340225,246901.7594000827,296385.38596676313,345869.01253344363,395352.63910012407
26.7,17.86959306004165,55.430406939958345,127301.195406827,3.8801284857970844,493944.9945740504,-605.5005425949566,48788.99891481009,98183.49837221511,147577.99782962017,196972.4972870252,246366.99674443022,295761.4962018353,345155.99565924035,394550.4951166454
26.8,17.84933790540261,55.350662094597396,127254.65253527732,3.874546346621818,493054.0490711876,-694.5950928812381,48610.809814237524,97916.21472135629,147221.61962847505,196527.0245355938,245832.42944271257,295137.83434983133,344443.2392569501,393748.64416406886
26.9,17.829078340621983,55.270921659378025,127208.04947260967,3.8689645161564616,492163.4295790025,-783.657042099745,48432.68591580051,97649.02887370074,146865.37183160102,196081.71478950125,245298.05774740147,294514.4007053017,343730.74366320204,392947.08662110224
27.0,17.808814358068023,55.19118564193198,127161.38606072136,3.8633829949352387,491273.1365193858,-872.6863480614193,48254.62730387716,97381.94095581572,146509.25460775432,195636.5682596929,244763.88191163144,293891.19556357,343018.50921550865,392145.8228674472
27.1,17.78854595008523,55.11145404991478,127114.66214088234,3.8578017834940344,490383.1703153375,-961.6829684662516,48076.6340630675,97114.95109460125,146153.268126135,195191.58515766874,244229.9021892025,293268.21922073624,342306.53625227,391344.85328380374
27.2,17.76827310899424,55.03172689100576,127067.87755373163,3.8522208823704034,489493.5313909704,-1050.6468609029544,47898.70627819409,96848.05941729111,145797.41255638818,194746.7656954852,243696.11883458222,292645.47197367926,341594.82511277637,390544.17825187335
27.3,17.74799582709175,54.95200417290825,127021.03213927416,3.8466402921035776,488604.2201715155,-1139.577982848452,47720.844034303096,96581.26605145464,145441.6880686062,194302.11008575774,243162.5321029093,292022.95412006084,340883.3761372124,389743.79815436393
27.4,17.72771409665037,54.87228590334963,126974.1257368773,3.841060013234474,487715.2370833257,-1228.47629166743,47543.04741666514,96314.57112499769,145086.09483333028,193857.61854166284,242629.14224999538,291400.66595832794,340172.18966666056,388943.7133749931
27.5,17.707427909918543,54.79257209008145,126927.15818526743,3.835480046305702,486826.5825538807,-1317.3417446119274,47365.316510776145,96047.9747661642,144730.6330215523,193413.29127694035,242095.9495323284,290778.6077877165,339461.2660431046,388143.9242984926
27.6,17.687137259120426,54.71286274087958,126880.12932252657,3.8299003918615706,485938.2570117913,-1406.1742988208716,47187.65140235826,95781.47710353739,144375.3028047165,192969.12850589564,241562.95420707477,290156.77990825387,338750.605609433,387344.4313106122
27.7,17.666842136455774,54.63315786354423,126833.03898608893,3.824321050448096,485050.2608868039,-1494.9739113196047,47010.05217736079,95515.07826604118,144020.10435472158,192525.13044340195,241030.15653208236,289535.18262076273,338040.20870944316,386545.23479812354
27.8,17.64654253409985,54.55345746590015,126785.8870127374,3.818742022613011,484162.5946098055,-1583.7405390194472,46832.518921961106,95248.77838294164,143665.0378439222,192081.29730490275,240497.5567658833,288913.8162268638,337330.0756878444,385746.33514882496
27.9,17.62623844420328,54.47376155579672,126738.67323860004,3.81316330890577,483275.2586128273,-1672.474138717269,46655.05172256546,94982.57758384818,143310.10344513092,191637.62930641364,239965.15516769636,288292.6810289791,336620.20689026185,384947.73275154456
28.0,17.605929858891987,54.39407014110802,126691.39749914668,3.8075849098775607,482388.2533290506,-1761.174667094936,46477.65066581013,94716.47599871518,142955.30133162026,191194.1266645253,239432.95199743035,287671.7773303354,335910.6026632405,384149.42799614556
28.1,17.585616770267034,54.31438322973296,126644.05962918523,3.802006826081307,481501.5791928103,-1849.8420807189686,46300.31583856206,94450.47375784308,142600.63167712413,190750.78959640514,238900.94751568616,287051.1054349672,335201.26335424825,383351.42127352924
28.2,17.565299170404533,54.23470082959547,126596.65946285817,3.796429058071683,480615.23663960025,-1938.4763360399738,46123.04732792005,94184.57099188006,142246.0946558401,190307.61831980012,238369.1419837601,286430.66564772016,334492.1893116802,382553.71297564026
28.3,17.544977051355538,54.15502294864446,126549.19683363897,3.7908516064051123,479729.226106077,-2027.077389392296,45945.84522121541,93918.76783182309,141891.69044243082,189864.6130530385,237837.53566364618,285810.4582742539,333783.38088486163,381756.3034954693
28.4,17.524650405145916,54.07534959485408,126501.67157432853,3.785274471639786,478843.5480300662,-2115.645196993377,45768.709606013246,93653.06440901986,141537.4192120265,189421.7740150331,237306.12881803972,285190.4836210463,333074.838424053,380959.19322705956
28.5,17.504319223776243,53.995680776223764,126454.08351705135,3.7796976543356635,477958.2028505651,-2204.179714943486,45591.64057011303,93387.46085516951,141183.28114022606,188979.10142528254,236774.92171033903,284570.7419953955,332366.5622804521,380162.3825655086
28.6,17.483983499221672,53.91601650077833,126406.43249325211,3.7741211550544835,477073.19100774924,-2292.6808992250735,45414.63820154985,93121.95730232476,140829.2764030997,188536.59550387462,236243.91460464953,283951.23370542447,331658.5528061994,379365.8719069743
28.7,17.463643223431838,53.83635677656817,126358.71833369182,3.768544974359772,476188.5129429763,-2381.1487057023623,45237.702588595275,92856.55388289288,140475.40517719055,188094.25647148816,235713.10776578577,283331.9590600834,330950.8103543811,378569.6616486787
28.8,17.443298388330728,53.75670161166927,126310.94086844416,3.762969112816849,475304.1690987908,-2469.583090120919,45060.83381975816,92591.25072963722,140121.66763951632,187652.0845493954,235182.50145927444,282712.9183691535,330243.33527903265,377773.7521889117
28.9,17.42294898581656,53.67705101418344,126263.09992689168,3.7573935709928405,474420.1599189294,-2557.984008107058,44884.031983785884,92326.04797567881,139768.06396757177,187210.0799594647,234652.09595135762,282094.1119432506,329536.12793514354,376978.14392703644
29.0,17.402595007761686,53.59740499223831,126215.19533772214,3.751818349456682,473536.48584832536,-2646.351415167461,44707.29716966508,92060.9457544976,139414.59433933016,186768.24292416268,234121.8915089952,281475.54009382776,328829.1886786603,376182.8372634928
29.1,17.382236446012445,53.51776355398756,126167.22692892465,3.746243448779129,472653.1473331137,-2734.685266688626,44530.62946662275,91795.9441999341,139061.2589332455,186326.57366655685,233591.8883998682,280857.2031331796,328122.517866491,375387.83259980235
29.2,17.361873292389053,53.43812670761095,126119.19452778588,3.7406688695327666,471770.14482063585,-2822.9855179364095,44354.02896412718,91531.04344619074,138708.05792825436,185885.07241031792,233062.08689238149,280239.1013744451,327416.1158565087,374593.13033857226
29.3,17.341505538685492,53.35849446131451,126071.09796088614,3.735094612292015,470887.47875944467,-2911.252124055529,44177.49575188894,91266.2436278334,138354.99150377788,185443.73937972233,232532.4872556668,279621.23513161123,326709.98300755577,373798.7308835002
29.4,17.321133176669385,53.278866823330624,126022.93705409564,3.7295206776331433,470005.1495993098,-2999.4850400690193,44001.02991986196,91001.54487979293,138002.05983972392,185002.5747996549,232003.08975958586,279003.6047195168,326004.11967944785,373004.6346393788
29.5,17.30075619808186,53.19924380191814,125974.71163257051,3.72394706613427,469123.15779122163,-3087.6842208778326,43824.631558244335,90736.9473373665,137649.26311648867,184561.57889561082,231473.894674733,278386.2104538551,325298.52623297734,372210.84201209946
29.6,17.280374594637447,53.11962540536255,125926.42152074892,3.718373778375378,468241.5037873977,-3175.849621260226,43648.30075747955,90472.45113621932,137296.6015149591,184120.75189369885,230944.90227243863,277769.0526511784,324593.2030299182,371417.35340865795
29.7,17.259988358023936,53.040011641976065,125878.06654234696,3.7128008149383245,467360.1880412864,-3263.9811958713544,43472.03760825729,90208.05641238592,136944.07521651458,183680.0940206432,230416.11282477184,277152.1316289005,323888.15043302916,370624.1692371578
29.8,17.23959747990228,52.96040252009773,125829.64652035505,3.7072281764068413,466479.2110075733,-3352.078899242668,43295.842201514664,89943.76330227198,136591.68440302933,183239.60550378665,229887.52660454396,276535.4477053013,323183.36880605866,369831.289906816
29.9,17.219201951906424,52.880798048093574,125781.16127703345,3.70165586336655,465598.5731421845,-3440.142685781546,43119.71462843691,89679.57194265534,136239.42925687382,182799.28657109226,229359.14388531068,275919.00119952916,322478.85851374763,369038.7158279661
30.0,17.198801765643235,52.80119823435676,125732.61063390864,3.6960838764049733,464718.2749022942,-3528.1725097705785,42943.65498045884,89415.48247068826,135887.3099609177,182359.1374511471,228830.96494137653,275302.7924316059,321774.6199218354,368246.4474120648
30.1,17.17839691269233,52.72160308730766,125683.99441176897,3.6905122161115367,463838.3167463275,-3616.1683253672454,42767.66334926551,89151.49502389826,135535.32669853102,181919.15837316375,228302.9900477965,274686.82172242925,321070.65339706204,367454.48507169477
30.2,17.157987384605978,52.64201261539402,125635.3124306608,3.6849408830775814,462958.69913396705,-3704.1300866032907,42591.73982679342,88887.60974019012,135183.47965358684,181479.34956698352,227775.21948038024,274071.0893937769,320366.9593071737,366662.82922057033
30.3,17.137573172908947,52.56242682709106,125586.56450988413,3.6793698778963746,462079.4225261576,-3792.0577473842422,42415.884505231516,88623.82675784727,134831.76901046303,181039.7112630788,227247.65351569455,273455.5957683103,319663.53802092606,365871.4802735418
30.4,17.117154269098396,52.48284573090161,125537.75046798875,3.6737992011631126,461200.4873851112,-3879.9512614888736,42240.09747702225,88360.14621553337,134480.1949540445,180600.2436925556,226720.29243106674,272840.34116957785,318960.389908089,365080.4386466001
30.5,17.096730664643744,52.403269335356256,125488.87012276982,3.668228853474938,460321.8941743133,-3967.8105825686653,42064.37883486267,88096.56825229398,134128.75766972534,180160.94708715664,226193.13650458795,272225.32592201926,318257.5153394507,364289.704756882
30.6,17.07630235098652,52.323697649013475,125439.92329126375,3.6626588354309435,459443.643358527,-4055.6356641472958,41888.72867170541,87833.09300755808,133777.45734341082,179721.8216792635,225666.18601511617,271610.55035096884,317554.91468682163,363499.2790226743
30.7,17.05586931954025,52.24413068045975,125390.90978974404,3.657089147632182,458565.73540379887,-4143.42645962011,41713.14708075978,87569.72062113966,133426.29416151956,179282.86770189943,225139.4412422793,270996.0147826592,316852.5883230391,362709.161863419
30.8,17.035431561690327,52.16456843830967,125341.82943371689,3.651519790681677,457688.17077746434,-4231.18292225356,41537.63415549288,87306.45123323929,133075.26831098576,178844.08538873217,224612.90246647858,270381.719544225,316150.5366219715,361919.3536997179
30.9,17.01498906879386,52.08501093120615,125292.68203791698,3.64595076518443,456810.94994815293,-4318.905005184701,41362.1899896306,87043.28498444587,132724.3799792612,178405.47497407647,224086.56996889174,269767.66496370704,315448.7599585224,361129.85495333764
31.0,16.994541832179557,52.00545816782045,125243.4674163032,3.6403820717474313,455934.0733857938,-4406.592661420618,41186.81467715876,86780.22201573814,132373.62935431753,177967.0366928969,223560.44403147628,269153.85137005564,314747.25870863505,360340.6660472144
31.1,16.974089843147585,51.92591015685242,125194.18538205411,3.634813710979669,455057.5415616208,-4494.245843837918,41011.508312324164,86517.26246848624,132023.01662464833,177528.7707808104,223034.52493697248,268540.2790931345,314046.03324929666,359551.7874054587
31.2,16.95363309296943,51.84636690703057,125144.83574756379,3.62924568349214,454181.3549481787,-4581.8645051821295,40836.27098963574,86254.40648445359,131672.54197927148,177090.67747408935,222508.81296890718,267926.94846372504,313345.08395854296,358763.2194533608
31.3,16.93317157288777,51.76682842711223,125095.41832443727,3.6236779898978564,453305.5140193283,-4669.448598067167,40661.102803865666,85991.65420579849,131322.20560773133,176652.75700966414,221983.30841159698,267313.85981352977,312644.41121546266,357974.96261739545
31.4,16.912705274116323,51.68729472588368,125045.93292348609,3.6181106308118576,452430.01925025147,-4756.99807497485,40486.0038500503,85729.00577507543,130972.0077001006,176215.00962512573,221458.01155015087,266701.013475176,311944.0154002012,357187.01732522633
31.5,16.892234187839744,51.60776581216025,124996.37935472399,3.6125436068512173,451554.87111745763,-4844.512888254234,40310.97422349153,85466.46133523728,130621.94844698306,175777.43555872882,220932.92267047457,266088.4097822203,311243.8968939661,356399.3840057119
31.6,16.87175830521343,51.528241694786566,124946.75742736207,3.6069769186350595,450680.07009878865,-4931.992990121129,40136.01401975774,85204.02102963658,130272.02803951548,175340.03504939433,220408.04205927317,265476.04906915204,310544.05607903097,355612.0630889098
31.7,16.851277617363426,51.448722382636575,124897.06694980462,3.60141056678456,449805.616673425,-5019.438332657497,39961.123334685006,84941.68500202749,129922.24666937001,174902.8083367125,219883.37000405497,264863.93167139747,309844.49333874,354825.0550060825
31.8,16.830792115386274,51.36920788461373,124847.3077296443,3.595844551922961,448931.5113218908,-5106.848867810913,39786.30226437817,84679.45339656723,129572.60452875635,174465.7556609454,219358.90679313446,264252.05792532355,309145.2090575127,354038.3601897017
31.9,16.81030179034886,51.28969820965114,124797.47957365763,3.59027887467558,448057.7545260602,-5194.2245473939765,39611.55090521205,84417.32635781806,129223.1018104241,174028.8772630301,218834.65271563613,263640.4281682421,308446.2036208482,353251.97907345416
32.0,16.78980663328829,51.21019336671171,124747.58228780035,3.58471353566982,447184.3467691626,-5281.565323083734,39436.86935383253,84155.30403074878,128873.73870766506,173592.1733845813,218310.60806149757,263029.04273841385,307747.4774153301,352465.91209224635
32.1,16.769306635211723,51.13069336478828,124697.61567720267,3.5791485355351798,446311.2885357886,-5368.871146421137,39262.257707157725,83893.38656073657,128524.51541431545,173155.6442678943,217786.77312147315,262417.901975052,307049.0308286309,351680.1596822097
32.2,16.748801787096248,51.05119821290374,124647.57954616472,3.573583874903262,445438.58031189593,-5456.141968810407,39087.716062379186,83631.57409356878,128175.43212475837,172719.29015594797,217263.14818713756,261807.00621832715,306350.86424951674,350894.72228070634
32.3,16.72829207988873,50.97170792011127,124597.47369815163,3.568019554407789,444566.22258481523,-5543.377741518474,38913.24451696305,83369.86677544456,127826.4890339261,172283.11129240762,216739.73355088913,261196.35580937064,305652.9780678522,350109.6003263337
32.4,16.70777750450566,50.892222495494345,124547.29793578885,3.562455574684604,443694.2158432553,-5630.57841567447,38738.84316865106,83108.26475297657,127477.68633730212,171847.10792162764,216216.52950595313,260585.9510902787,304955.37267460424,349324.7942589298
32.5,16.68725805183303,50.81274194816697,124497.05206085744,3.5568919363716884,442822.56057731016,-5717.743942268979,38564.51211546204,82846.76817319304,127129.02423092409,171411.28028865508,215693.53634638607,259975.79240411706,304258.0484618482,348540.30451957916
32.6,16.66673371272615,50.73326628727386,124446.73587428899,3.55132864010917,441951.2572784638,-5804.874272153618,38390.25145569276,82585.37718353912,126780.50291138553,170975.6286392319,215170.75436707825,259365.88009492465,303561.00582277105,347756.13155061746
32.7,16.646204478009523,50.653795521990475,124396.34917616095,3.5457656865393337,441080.306439597,-5891.969356040296,38216.06128791941,82324.09193187908,126432.12257583882,170540.1532197985,214648.18386375817,258756.21450771787,302864.24515167763,346972.2757956373
32.8,16.625670338476702,50.574329661523294,124345.89176569162,3.540203076306631,440209.7085549928,-5979.029144500717,38041.941710998566,82062.91256649783,126083.88342199713,170104.8542774964,214125.82513299567,258146.79598849494,302167.76684399426,346188.73769949353
32.9,16.60513128489011,50.494868715109895,124295.36344123527,3.534640810057693,439339.4641203432,-6066.0535879656745,37867.89282406865,81801.83923610297,125735.7856481373,169669.7320601716,213603.67847220594,257537.6248842402,301471.5712962746,345405.5177083089
33.0,16.58458730798093,50.415412692019075,124244.76400027712,3.5290788884413353,438469.57363275404,-6153.042636724596,37693.91472655081,81540.87208982621,125387.82945310161,169234.78681637702,213081.74417965242,256928.70154292783,300775.6589062032,344622.61626947863
33.1,16.5640383984489,50.3359616015511,124194.09323942827,3.5235173121085768,437600.0375907523,-6239.996240924767,37520.007518150465,81280.01127722568,125040.01503630093,168800.01879537615,212560.02255445137,256320.0263135266,300080.03007260186,343840.03383167705
33.2,16.543484546962212,50.25651545303778,124143.35095442072,3.5179560817126445,436730.8564942916,-6326.914350570834,37346.17129885833,81019.25694828748,124692.34259771666,168365.4282471458,212038.51389657496,255711.59954600414,299384.6851954333,343057.77084486245
33.3,16.522925744157327,50.17707425584267,124092.53694010225,3.5123951979089867,435862.0308447587,-6413.79691552413,37172.40616895174,80758.6092534276,124344.81233790348,167931.01542237934,211517.2185068552,255103.42159133108,298689.62467580696,342275.8277602828
33.4,16.502361980638824,50.09763801936118,124041.65099043131,3.5068346613552825,434993.5611449793,-6500.643885502068,36998.712228995864,80498.0683434938,123997.42445799173,167496.78057248966,210996.1366869876,254495.49280148552,297994.84891598346,341494.2050304814
33.5,16.48179324697925,50.01820675302075,123990.69289847185,3.501274472711452,434125.44789922464,-6587.455210077533,36825.089579844935,80237.63436976739,123650.17915968987,167062.72394961232,210475.26873953477,253887.81352945726,297300.35831937974,340712.90310930216
